,Id,MSSubClass,MSZoning,Street,LotShape,Utilities,HouseStyle,OverallQual,OverallCond,RoofStyle,ExterCond,Foundation,BsmtCond,GarageCars,Fence,SaleType,SaleCondition
713,2174,60,RL,Pave,Reg,AllPub,2Story,7,5,Gable,TA,PConc,TA,2,None,WD,Normal
714,2175,60,RL,Pave,IR1,AllPub,2Story,9,5,Gable,TA,PConc,TA,3,None,WD,Normal
715,2176,20,RL,Pave,IR2,AllPub,1Story,8,5,Hip,TA,PConc,TA,3,None,WD,Normal
716,2177,60,RL,Pave,IR2,AllPub,2Story,7,5,Gable,TA,PConc,TA,2,None,WD,Normal
717,2178,60,RL,Pave,IR1,AllPub,2Story,8,5,Gable,TA,PConc,TA,2,None,WD,Normal
718,2179,120,RM,Pave,Reg,AllPub,1Story,6,5,Gable,TA,PConc,TA,2,None,WD,Normal
719,2180,90,RM,Pave,Reg,AllPub,SFoyer,6,5,Gable,Gd,PConc,TA,3,None,WD,Abnorml
720,2181,20,RL,Pave,Reg,AllPub,1Story,7,5,Gable,TA,PConc,TA,2,None,WD,Normal
721,2182,20,RL,Pave,Reg,AllPub,1Story,7,6,Gable,TA,PConc,TA,3,None,WD,Normal
722,2183,20,RL,Pave,Reg,AllPub,1Story,7,5,Gable,TA,PConc,TA,2,None,WD,Normal
723,2184,20,RL,Pave,Reg,AllPub,1Story,5,5,Hip,TA,CBlock,TA,1,MnPrv,COD,Abnorml
724,2185,85,RL,Pave,Reg,AllPub,SFoyer,5,5,Gable,TA,CBlock,Gd,2,None,WD,Family
725,2186,20,RL,Pave,Reg,AllPub,1Story,6,6,Hip,TA,CBlock,None,2,None,WD,Normal
726,2187,80,RL,Pave,IR1,AllPub,SLvl,6,6,Hip,TA,CBlock,TA,2,None,WD,Normal
727,2188,60,RL,Pave,Reg,AllPub,2Story,6,7,Hip,TA,CBlock,TA,2,MnPrv,WD,Normal
728,2189,20,RL,Pave,IR1,AllPub,1Story,5,7,Gable,TA,Slab,None,2,None,WD,Normal
729,2190,90,RL,Pave,Reg,AllPub,1Story,4,5,Gable,Fa,PConc,None,0,None,WD,AdjLand
730,2191,90,RL,Pave,Reg,AllPub,1Story,4,5,Gable,TA,Slab,None,0,None,WD,Normal
731,2192,190,RL,Pave,Reg,AllPub,1Story,4,5,Hip,TA,CBlock,TA,0,None,WD,Normal
732,2193,50,RL,Pave,Reg,AllPub,1.5Fin,5,7,Gable,TA,PConc,TA,0,None,WD,Family
733,2194,50,RL,Pave,Reg,AllPub,1.5Fin,5,8,Gable,Gd,Slab,None,0,None,WD,Normal
734,2195,20,RL,Pave,Reg,AllPub,1Story,4,5,Gable,TA,CBlock,TA,1,MnPrv,WD,Normal
735,2196,80,RL,Pave,Reg,AllPub,SLvl,4,6,Gable,TA,CBlock,TA,1,None,WD,Abnorml
736,2197,30,RL,Pave,Reg,AllPub,1.5Fin,4,7,Gable,TA,PConc,TA,1,None,WD,Normal
737,2198,30,RL,Pave,Reg,AllPub,1Story,7,8,Gable,TA,BrkTil,TA,1,None,WD,Normal
738,2199,90,RL,Pave,Reg,AllPub,2.5Unf,6,7,Gable,TA,BrkTil,TA,2,None,WD,Abnorml
739,2200,70,RL,Pave,Reg,AllPub,2Story,6,6,Gambrel,TA,BrkTil,TA,1,MnPrv,WD,Normal
740,2201,50,RL,Pave,Reg,AllPub,1.5Fin,6,6,Gable,TA,BrkTil,TA,2,None,WD,Normal
741,2202,70,RL,Pave,Reg,AllPub,2Story,8,9,Gable,Gd,PConc,TA,1,GdPrv,WD,Normal
742,2203,70,RL,Pave,IR1,AllPub,2Story,6,3,Hip,TA,BrkTil,TA,2,None,WD,Normal
743,2204,50,RL,Pave,IR1,AllPub,1.5Fin,5,6,Gable,TA,CBlock,TA,1,None,WD,Normal
744,2205,50,RL,Pave,IR1,AllPub,1.5Fin,5,4,Gable,TA,BrkTil,TA,1,None,WD,Normal
745,2206,20,RL,Pave,IR1,AllPub,1Story,6,5,Hip,Fa,PConc,TA,1,MnPrv,WD,Normal
746,2207,70,RL,Pave,IR1,AllPub,2Story,8,6,Gable,TA,PConc,Fa,2,None,WD,Alloca
747,2208,50,RL,Pave,Reg,AllPub,1.5Fin,7,9,Gable,Gd,CBlock,Gd,2,None,WD,Normal
748,2209,20,RL,Pave,IR1,AllPub,1Story,5,5,Gable,TA,PConc,TA,2,MnPrv,WD,Normal
749,2210,160,RM,Pave,Reg,AllPub,2Story,6,6,Gable,TA,CBlock,TA,2,GdPrv,WD,Normal
750,2211,30,RM,Pave,Reg,AllPub,1Story,6,8,Gable,Gd,BrkTil,TA,1,MnPrv,WD,Normal
751,2212,50,RM,Pave,Reg,AllPub,1.5Fin,6,8,Gable,TA,CBlock,TA,1,None,WD,Normal
752,2213,50,RM,Pave,Reg,AllPub,1.5Fin,5,7,Gable,TA,CBlock,TA,0,None,WD,Normal
753,2214,80,RM,Pave,Reg,AllPub,SLvl,5,5,Hip,TA,CBlock,TA,1,MnPrv,WD,Normal
754,2215,30,RM,Pave,Reg,AllPub,1Story,5,7,Gable,TA,BrkTil,TA,1,None,WD,Normal
755,2216,50,RM,Pave,Reg,AllPub,1.5Fin,5,5,Gable,TA,CBlock,TA,1,None,WD,Normal
756,2217,20,RL,Pave,Reg,AllPub,1Story,1,5,Gable,Po,Slab,None,2,None,WD,Abnorml
757,2218,70,C (all),Pave,Reg,AllPub,2Story,4,7,Gable,TA,Stone,Fa,1,None,WD,Normal
758,2219,50,C (all),Pave,Reg,AllPub,1.5Fin,4,7,Gable,TA,PConc,TA,1,None,WD,Normal
759,2220,70,C (all),Grvl,Reg,AllPub,2Story,4,6,Gable,TA,Stone,Fa,1,None,WD,Normal
760,2221,120,RM,Pave,IR1,AllPub,1Story,8,5,Hip,TA,PConc,TA,2,None,New,Partial
761,2222,120,RM,Pave,IR1,AllPub,1Story,7,5,Hip,TA,PConc,TA,2,None,WD,Normal
762,2223,20,RL,Pave,IR2,AllPub,1Story,7,5,Gable,TA,PConc,TA,3,None,WD,Normal
763,2224,60,RL,Pave,Reg,AllPub,2Story,7,5,Gable,TA,PConc,TA,3,None,WD,Normal
764,2225,90,RL,Pave,Reg,AllPub,2Story,5,4,Gable,TA,CBlock,None,2,None,WD,Abnorml
765,2226,20,RL,Pave,Reg,AllPub,1Story,4,5,Gable,TA,PConc,TA,2,None,WD,Normal
766,2227,120,RL,Pave,IR1,AllPub,1Story,7,6,Gable,TA,CBlock,TA,2,None,WD,Normal
767,2228,20,RL,Pave,IR1,AllPub,1Story,8,5,Hip,TA,PConc,TA,3,None,WD,Normal
768,2229,60,RL,Pave,IR1,AllPub,2Story,8,5,Gable,TA,PConc,TA,2,None,New,Partial
769,2230,80,RL,Pave,Reg,AllPub,SLvl,5,5,Gable,TA,PConc,TA,2,None,WD,Normal
770,2231,60,RL,Pave,IR1,AllPub,2Story,7,5,Gable,TA,PConc,TA,3,None,New,Partial
771,2232,20,RL,Pave,IR1,AllPub,1Story,6,5,Gable,TA,CBlock,TA,2,None,WD,Normal
772,2233,20,RL,Pave,Reg,AllPub,1Story,6,5,Gable,Gd,CBlock,Gd,2,None,WD,Normal
773,2234,20,RL,Pave,IR1,AllPub,1Story,8,5,Hip,TA,PConc,TA,2,None,WD,Normal
774,2235,20,RL,Pave,IR1,AllPub,1Story,6,5,Hip,TA,PConc,TA,2,None,WD,Normal
775,2236,20,RL,Pave,IR1,AllPub,1Story,8,5,Gable,TA,PConc,TA,2,None,WD,Normal
776,2237,20,RL,Pave,IR1,AllPub,1Story,8,5,Gable,TA,PConc,TA,3,None,WD,Normal
777,2238,90,RM,Pave,IR1,AllPub,SFoyer,7,5,Gable,Gd,PConc,Gd,4,None,WD,Alloca
778,2239,20,RL,Pave,Reg,AllPub,1Story,5,5,Gable,TA,PConc,TA,0,None,WD,Abnorml
779,2240,120,RM,Pave,Reg,AllPub,1Story,6,5,Hip,TA,PConc,TA,2,None,WD,Normal
780,2241,85,RL,Pave,Reg,AllPub,SFoyer,4,5,Gable,TA,CBlock,TA,3,None,ConLD,Normal
781,2242,120,RM,Pave,Reg,AllPub,1Story,5,6,Gable,TA,PConc,TA,2,None,WD,Normal
782,2243,160,RM,Pave,Reg,AllPub,2Story,5,7,Gable,TA,PConc,TA,1,None,WD,Normal
783,2244,180,RM,Pave,Reg,AllPub,SFoyer,4,7,Gable,Gd,CBlock,TA,1,None,WD,Normal
784,2245,180,RM,Pave,Reg,AllPub,SLvl,4,6,Gable,TA,CBlock,TA,1,GdWo,WD,Normal
785,2246,20,RL,Pave,IR1,AllPub,1Story,5,6,Gable,Gd,CBlock,TA,1,GdWo,WD,Normal
786,2247,160,RM,Pave,Reg,AllPub,2Story,6,9,Gable,Gd,CBlock,TA,0,None,WD,Normal
787,2248,20,RL,Pave,Reg,AllPub,1Story,5,7,Gable,Gd,CBlock,TA,1,GdWo,WD,Normal
788,2249,20,RL,Pave,Reg,AllPub,1Story,5,6,Gable,TA,CBlock,TA,1,None,WD,Normal
789,2250,20,RL,Pave,Reg,AllPub,1Story,5,6,Gable,TA,CBlock,TA,2,None,WD,Normal
790,2251,70,RL,Pave,IR1,AllPub,2.5Unf,5,1,Hip,TA,BrkTil,TA,1,None,WD,Normal
791,2252,20,RL,Pave,Reg,AllPub,1Story,6,6,Gable,TA,CBlock,TA,2,None,WD,Normal
792,2253,80,RL,Pave,IR1,AllPub,SLvl,6,5,Gable,TA,PConc,TA,2,None,WD,Normal
793,2254,80,RL,Pave,IR1,AllPub,SLvl,6,5,Gable,TA,PConc,TA,2,MnPrv,WD,Normal
794,2255,60,RL,Pave,IR1,AllPub,2Story,6,5,Gable,TA,PConc,TA,2,None,WD,Abnorml
795,2256,60,RL,Pave,Reg,AllPub,2Story,7,5,Gable,TA,PConc,TA,2,None,WD,Normal
796,2257,60,RL,Pave,Reg,AllPub,2Story,6,5,Gable,TA,PConc,TA,2,None,WD,Normal
797,2258,20,RL,Pave,IR1,AllPub,1Story,7,5,Gable,TA,PConc,TA,2,None,WD,Normal
798,2259,60,RL,Pave,IR1,AllPub,2Story,6,5,Gable,TA,PConc,TA,2,None,WD,Normal
799,2260,20,RL,Grvl,Reg,AllPub,1Story,6,6,Gable,TA,CBlock,TA,2,MnPrv,WD,Alloca
800,2261,120,RL,Pave,IR1,AllPub,1Story,8,5,Gable,TA,CBlock,TA,2,None,WD,Normal
801,2262,120,RL,Pave,IR1,AllPub,1Story,8,5,Gable,TA,PConc,TA,2,None,WD,Normal
802,2263,60,RL,Pave,IR1,AllPub,2Story,8,5,Hip,TA,PConc,TA,3,None,WD,Normal
803,2264,20,RL,Pave,IR1,AllPub,1Story,9,5,Hip,TA,PConc,TA,3,None,New,Partial
804,2265,190,RL,Pave,IR1,AllPub,1Story,5,5,Gable,TA,CBlock,TA,3,None,WD,Normal
805,2266,120,RL,Pave,IR1,AllPub,1Story,9,5,Gable,TA,PConc,TA,2,None,WD,Normal
806,2267,20,RL,Pave,IR1,AllPub,1Story,8,5,Hip,TA,PConc,Gd,2,None,WD,Normal
807,2268,20,RL,Pave,IR1,AllPub,1Story,10,5,Hip,TA,PConc,TA,3,None,New,Partial
808,2269,20,RL,Pave,IR1,AllPub,1Story,6,5,Hip,TA,CBlock,TA,2,None,COD,Abnorml
809,2270,60,RL,Pave,Reg,AllPub,2Story,7,7,Gable,TA,CBlock,TA,2,None,WD,Normal
810,2271,20,RL,Pave,Reg,AllPub,1Story,7,6,Gable,TA,CBlock,TA,2,None,WD,Normal
811,2272,60,RL,Pave,IR1,AllPub,2Story,7,5,Hip,TA,CBlock,TA,2,None,WD,Normal
812,2273,20,RL,Pave,Reg,AllPub,1Story,6,6,Gable,TA,CBlock,TA,2,MnPrv,WD,Normal
813,2274,20,RL,Pave,Reg,AllPub,1Story,6,5,Gable,TA,CBlock,TA,2,None,WD,Normal
814,2275,20,RL,Pave,IR1,AllPub,1Story,6,5,Hip,TA,CBlock,TA,2,None,WD,Normal
815,2276,80,RL,Pave,IR1,AllPub,SLvl,7,6,Gable,TA,CBlock,TA,2,None,WD,Normal
816,2277,60,RL,Pave,Reg,AllPub,2Story,6,6,Gable,TA,CBlock,TA,2,None,WD,Normal
817,2278,20,RL,Pave,Reg,AllPub,1Story,5,6,Gable,TA,CBlock,TA,2,GdWo,WD,Normal
818,2279,20,RL,Pave,Reg,AllPub,1Story,5,5,Gable,TA,CBlock,TA,1,None,WD,Normal
819,2280,20,RL,Pave,Reg,AllPub,1Story,4,7,Gable,Gd,BrkTil,TA,1,GdWo,WD,Normal
820,2281,120,RH,Pave,IR1,AllPub,1Story,6,5,Gable,TA,PConc,TA,2,None,WD,Normal
821,2282,120,RH,Pave,IR2,AllPub,1Story,6,5,Gable,TA,PConc,TA,2,None,WD,Normal
822,2283,160,RM,Pave,Reg,AllPub,2Story,6,6,Gable,TA,CBlock,TA,1,None,WD,Normal
823,2284,160,RM,Pave,Reg,AllPub,2Story,6,5,Gable,TA,CBlock,TA,1,None,WD,Normal
824,2285,120,RL,Pave,Reg,AllPub,1Story,7,7,Gable,TA,CBlock,TA,1,None,WD,Normal
825,2286,20,RL,Pave,Reg,AllPub,1Story,5,6,Hip,TA,CBlock,TA,1,None,WD,Normal
826,2287,20,RL,Pave,Reg,AllPub,1Story,9,5,Hip,TA,PConc,TA,3,None,New,Partial
827,2288,20,RL,Pave,Reg,AllPub,1Story,8,5,Gable,TA,PConc,TA,3,None,New,Partial
828,2289,20,RL,Pave,Reg,AllPub,1Story,8,5,Gable,TA,PConc,TA,3,None,New,Partial
829,2290,60,RL,Pave,Reg,AllPub,2Story,9,5,Hip,TA,PConc,TA,3,None,New,Partial
830,2291,60,RL,Pave,Reg,AllPub,2Story,8,5,Hip,TA,PConc,TA,3,None,New,Partial
831,2292,20,RL,Pave,Reg,AllPub,1Story,10,5,Hip,TA,PConc,TA,3,None,WD,Normal
832,2293,20,RL,Pave,Reg,AllPub,1Story,9,5,Hip,TA,PConc,TA,3,None,New,Partial
833,2294,60,RL,Pave,IR1,AllPub,2Story,9,5,Gable,TA,PConc,TA,3,None,WD,Normal
834,2295,20,RL,Pave,IR2,AllPub,1Story,10,5,Hip,TA,PConc,TA,3,None,New,Partial
835,2296,60,RL,Pave,IR1,AllPub,2Story,8,5,Gable,TA,PConc,TA,2,None,New,Partial
836,2297,60,RL,Pave,IR1,AllPub,2Story,8,5,Gable,TA,PConc,TA,3,None,New,Partial
837,2298,20,RL,Pave,IR1,AllPub,1Story,9,5,Hip,TA,PConc,TA,3,None,WD,Normal
838,2299,60,RL,Pave,IR1,AllPub,2Story,8,5,Gable,TA,PConc,TA,3,None,WD,Normal
839,2300,60,RL,Pave,Reg,AllPub,2Story,8,5,Gable,TA,PConc,TA,3,None,WD,Normal
840,2301,60,RL,Pave,Reg,AllPub,2Story,8,5,Hip,TA,PConc,TA,3,None,New,Partial
841,2302,20,RL,Pave,IR1,AllPub,1Story,7,5,Gable,TA,PConc,TA,3,None,WD,Normal
842,2303,20,RL,Pave,IR1,AllPub,1Story,8,5,Gable,TA,PConc,TA,2,None,WD,Normal
843,2304,60,RL,Pave,IR1,AllPub,2Story,8,5,Gable,TA,PConc,TA,3,None,New,Partial
844,2305,120,RL,Pave,Reg,AllPub,1Story,6,5,Gable,TA,PConc,TA,2,None,New,Partial
845,2306,120,RL,Pave,Reg,AllPub,1Story,6,5,Gable,TA,PConc,TA,2,None,WD,Normal
846,2307,120,RL,Pave,IR1,AllPub,1Story,6,5,Gable,TA,PConc,TA,2,None,WD,Normal
847,2308,120,RL,Pave,Reg,AllPub,1Story,8,5,Gable,TA,PConc,Gd,2,None,CWD,Normal
848,2309,120,RL,Pave,IR1,AllPub,1Story,9,5,Hip,TA,PConc,TA,2,None,WD,Normal
849,2310,120,RL,Pave,Reg,AllPub,1Story,8,5,Hip,TA,PConc,TA,2,None,New,Partial
850,2311,120,RL,Pave,Reg,AllPub,1Story,7,5,Gable,TA,PConc,TA,2,None,WD,Normal
851,2312,60,RL,Pave,IR1,AllPub,2Story,6,5,Gable,TA,CBlock,TA,2,None,New,Partial
852,2313,60,RL,Pave,Reg,AllPub,2Story,6,5,Gable,TA,PConc,TA,2,None,WD,Normal
853,2314,60,RL,Pave,IR1,AllPub,2Story,7,5,Gable,TA,PConc,TA,2,None,New,Partial
854,2315,60,RL,Pave,IR1,AllPub,2Story,6,5,Gable,TA,PConc,TA,2,None,New,Partial
855,2316,60,RL,Pave,IR1,AllPub,2Story,6,5,Gable,TA,PConc,TA,3,None,New,Partial
856,2317,20,RL,Pave,IR1,AllPub,1Story,6,5,Gable,TA,PConc,TA,2,None,WD,Normal
857,2318,60,RL,Pave,IR1,AllPub,2Story,6,5,Gable,TA,PConc,TA,2,None,New,Partial
858,2319,60,RL,Pave,Reg,AllPub,2Story,7,5,Gable,TA,PConc,TA,2,None,New,Partial
859,2320,20,RL,Pave,Reg,AllPub,1Story,7,6,Gable,TA,PConc,TA,2,None,New,Partial
860,2321,120,RL,Pave,Reg,AllPub,1Story,8,5,Hip,TA,PConc,TA,3,None,WD,Normal
861,2322,20,RL,Pave,Reg,AllPub,1Story,7,5,Gable,TA,PConc,TA,2,None,New,Partial
862,2323,80,RL,Pave,IR2,AllPub,SLvl,7,5,Gable,TA,PConc,TA,2,None,WD,Normal
863,2324,80,RL,Pave,IR1,AllPub,SLvl,7,5,Gable,TA,PConc,TA,2,None,WD,Family
864,2325,20,RL,Pave,IR1,AllPub,1Story,7,5,Gable,TA,PConc,TA,2,None,New,Partial
865,2326,80,RL,Pave,IR1,AllPub,SLvl,7,5,Gable,TA,PConc,TA,2,None,WD,Normal
866,2327,60,RL,Pave,Reg,AllPub,2Story,7,5,Gable,TA,PConc,TA,2,None,WD,Normal
867,2328,60,RL,Pave,IR1,AllPub,2Story,7,5,Gable,TA,PConc,TA,2,None,WD,Normal
868,2329,60,RL,Pave,IR1,AllPub,2Story,6,5,Gable,TA,PConc,TA,2,None,WD,Normal
869,2330,60,RL,Pave,IR1,AllPub,2Story,6,5,Gable,TA,PConc,TA,2,None,WD,Normal
870,2331,60,RL,Pave,IR1,AllPub,2Story,8,5,Hip,TA,PConc,TA,3,None,WD,Normal
871,2332,60,RL,Pave,IR1,AllPub,2Story,9,5,Gable,TA,PConc,TA,3,None,WD,Normal
872,2333,60,RL,Pave,IR1,AllPub,2Story,8,5,Gable,TA,PConc,TA,3,None,WD,Normal
873,2334,60,RL,Pave,Reg,AllPub,2Story,7,5,Gable,TA,PConc,TA,3,None,WD,Normal
874,2335,60,RL,Pave,Reg,AllPub,2Story,8,5,Gable,TA,PConc,TA,2,None,WD,Normal
875,2336,60,RL,Pave,IR1,AllPub,2Story,8,5,Gable,Gd,PConc,TA,3,None,WD,Normal
876,2337,20,RL,Pave,Reg,AllPub,1Story,7,6,Gable,TA,PConc,TA,2,None,New,Partial
877,2338,20,RL,Pave,Reg,AllPub,1Story,8,5,Gable,TA,PConc,TA,3,None,New,Partial
878,2339,20,RL,Pave,Reg,AllPub,1Story,8,5,Gable,TA,PConc,TA,2,None,WD,Family
879,2340,20,RL,Pave,IR1,AllPub,1Story,10,5,Hip,TA,PConc,TA,3,None,New,Partial
880,2341,20,RL,Pave,Reg,AllPub,1Story,7,5,Gable,TA,PConc,TA,2,None,New,Partial
881,2342,20,RL,Pave,Reg,AllPub,1Story,8,5,Gable,TA,PConc,TA,2,None,WD,Normal
882,2343,20,RL,Pave,Reg,AllPub,1Story,7,5,Gable,TA,PConc,Gd,2,None,WD,Normal
883,2344,60,RL,Pave,Reg,AllPub,2Story,7,5,Gable,TA,PConc,TA,3,None,WD,Family
884,2345,60,RL,Pave,Reg,AllPub,2Story,8,5,Gable,TA,PConc,TA,3,None,WD,Normal
885,2346,20,FV,Pave,Reg,AllPub,1Story,8,5,Gable,TA,PConc,TA,2,None,New,Partial
886,2347,20,FV,Pave,Reg,AllPub,1Story,7,5,Gable,TA,PConc,TA,2,None,New,Partial
887,2348,60,FV,Pave,Reg,AllPub,2Story,8,5,Gable,TA,PConc,TA,2,None,New,Partial
888,2349,60,FV,Pave,Reg,AllPub,2Story,5,5,Gable,TA,CBlock,TA,2,None,New,Partial
889,2350,60,FV,Pave,IR1,AllPub,2Story,8,5,Hip,TA,PConc,TA,3,None,New,Partial
890,2351,20,FV,Pave,Reg,AllPub,1Story,8,5,Gable,TA,PConc,TA,2,None,New,Partial
891,2352,20,FV,Pave,IR1,AllPub,1Story,8,5,Gable,TA,PConc,TA,3,None,WD,Normal
892,2353,60,FV,Pave,Reg,AllPub,2Story,6,5,Gable,TA,PConc,TA,3,None,WD,Normal
893,2354,20,RL,Pave,Reg,AllPub,1Story,6,5,Gable,TA,PConc,TA,0,None,New,Partial
894,2355,20,RL,Pave,Reg,AllPub,1Story,7,5,Gable,TA,PConc,Gd,0,None,WD,Normal
895,2356,20,RL,Pave,Reg,AllPub,1Story,5,5,Gable,TA,PConc,TA,2,None,WD,Normal
896,2357,20,RL,Pave,IR1,AllPub,1Story,7,5,Gable,TA,PConc,TA,2,None,WD,Normal
897,2358,60,RL,Pave,IR2,AllPub,2Story,6,5,Gable,TA,PConc,TA,2,GdPrv,WD,Normal
898,2359,160,RL,Pave,Reg,AllPub,2Story,6,5,Gable,TA,CBlock,TA,1,MnPrv,WD,Normal
899,2360,20,RL,Pave,Reg,AllPub,1Story,5,5,Gable,TA,CBlock,TA,1,None,WD,Normal
900,2361,20,RL,Pave,Reg,AllPub,1Story,5,7,Gable,TA,CBlock,TA,2,None,WD,Normal
901,2362,60,RL,Pave,IR1,AllPub,2Story,7,5,Gable,TA,PConc,TA,2,None,WD,Normal
902,2363,20,RL,Pave,IR1,AllPub,1Story,5,5,Gable,TA,CBlock,TA,2,None,WD,Normal
903,2364,20,RL,Pave,IR1,AllPub,1Story,6,7,Gable,TA,CBlock,TA,2,None,WD,Abnorml
904,2365,120,FV,Pave,IR1,AllPub,1Story,8,5,Gable,TA,PConc,TA,2,None,WD,Normal
905,2366,120,FV,Pave,IR1,AllPub,1Story,8,5,Gable,TA,PConc,TA,2,None,New,Partial
906,2367,120,FV,Pave,IR1,AllPub,1Story,8,5,Gable,TA,PConc,TA,2,None,New,Partial
907,2368,120,FV,Pave,Reg,AllPub,1Story,7,5,Gable,TA,PConc,Gd,2,None,New,Partial
908,2369,120,FV,Pave,IR2,AllPub,1Story,8,5,Gable,TA,PConc,TA,2,None,New,Partial
909,2370,160,FV,Pave,Reg,AllPub,2Story,6,5,Gable,TA,PConc,TA,2,None,WD,Normal
910,2371,160,FV,Pave,Reg,AllPub,2Story,6,5,Gable,TA,PConc,TA,2,None,WD,Normal
911,2372,20,FV,Pave,IR1,AllPub,1Story,7,5,Gable,TA,PConc,TA,2,None,COD,Normal
912,2373,60,FV,Pave,IR1,AllPub,2Story,8,5,Hip,TA,PConc,TA,2,None,WD,Normal
913,2374,60,FV,Pave,IR1,AllPub,2Story,8,5,Gable,Gd,PConc,TA,2,None,WD,Normal
914,2375,120,RL,Pave,IR2,AllPub,1Story,8,5,Gable,TA,PConc,TA,2,None,WD,Normal
915,2376,20,RL,Pave,Reg,AllPub,1Story,7,6,Hip,TA,CBlock,TA,2,None,WD,Normal
916,2377,20,RL,Pave,IR1,AllPub,1Story,8,5,Hip,TA,CBlock,TA,2,None,WD,Normal
917,2378,20,RL,Pave,Reg,AllPub,1Story,6,6,Gable,TA,CBlock,TA,2,None,CWD,Normal
918,2379,60,RL,Pave,Reg,AllPub,2Story,6,6,Gable,TA,CBlock,TA,2,None,WD,Normal
919,2380,85,RL,Pave,IR1,AllPub,SFoyer,6,6,Gable,TA,PConc,TA,2,None,WD,Normal
920,2381,20,RL,Pave,Reg,AllPub,1Story,6,5,Gable,TA,PConc,TA,2,None,WD,Normal
921,2382,20,RL,Pave,IR1,AllPub,1Story,7,7,Hip,TA,CBlock,TA,2,None,WD,Normal
922,2383,20,RL,Pave,Reg,AllPub,1Story,7,6,Gable,TA,PConc,TA,2,None,WD,Normal
923,2384,60,RL,Pave,Reg,AllPub,2Story,7,6,Gable,TA,PConc,TA,2,None,WD,Normal
924,2385,20,RL,Pave,IR1,AllPub,1Story,6,7,Hip,TA,CBlock,TA,2,MnPrv,WD,Normal
925,2386,20,RL,Pave,Reg,AllPub,1Story,6,5,Gable,TA,CBlock,TA,1,None,COD,Normal
926,2387,20,RL,Pave,Reg,AllPub,1Story,5,6,Gable,TA,CBlock,TA,1,None,WD,Normal
927,2388,90,RL,Pave,IR1,AllPub,1Story,4,5,Gable,TA,Slab,None,3,None,WD,Normal
928,2389,20,RL,Pave,IR1,AllPub,1Story,5,5,Hip,TA,CBlock,TA,2,GdWo,WD,Normal
929,2390,20,RL,Pave,IR1,AllPub,1Story,5,5,Hip,TA,CBlock,TA,2,None,CWD,Normal
930,2391,20,RL,Pave,IR1,AllPub,1Story,5,7,Gable,Gd,CBlock,TA,2,GdPrv,WD,Normal
931,2392,20,RL,Pave,Reg,AllPub,1Story,5,7,Hip,TA,CBlock,TA,1,None,WD,Normal
932,2393,20,RL,Pave,Reg,AllPub,1Story,7,6,Hip,TA,CBlock,TA,2,MnPrv,CWD,Normal
933,2394,80,RL,Pave,Reg,AllPub,SLvl,6,5,Gable,TA,CBlock,TA,2,GdPrv,WD,Normal
934,2395,60,RL,Pave,Reg,AllPub,2Story,6,7,Gable,Gd,CBlock,TA,2,MnPrv,WD,Normal
935,2396,20,RL,Pave,IR1,AllPub,1Story,6,5,Gable,TA,CBlock,TA,1,MnPrv,WD,Normal
936,2397,20,RL,Pave,Reg,AllPub,1Story,6,7,Gable,Gd,CBlock,TA,2,None,WD,Normal
937,2398,45,RL,Pave,Reg,AllPub,1.5Unf,5,7,Gable,TA,PConc,TA,2,MnPrv,WD,Normal
938,2399,20,RL,Pave,Reg,AllPub,1Story,3,3,Gable,Fa,CBlock,Fa,0,MnPrv,WD,Normal
939,2400,50,RL,Pave,Reg,AllPub,1.5Fin,3,5,Gable,TA,CBlock,TA,0,MnPrv,WD,Normal
940,2401,20,RL,Pave,Reg,AllPub,1Story,5,8,Gable,TA,CBlock,TA,1,None,COD,Normal
941,2402,20,RL,Pave,Reg,AllPub,1Story,5,6,Hip,Gd,CBlock,TA,1,MnPrv,WD,Normal
942,2403,90,RL,Pave,Reg,AllPub,1Story,5,5,Gable,TA,CBlock,TA,3,None,WD,Normal
943,2404,85,RL,Pave,IR1,AllPub,SFoyer,5,6,Gable,TA,CBlock,TA,2,None,WD,Normal
944,2405,80,RL,Pave,IR1,AllPub,SLvl,6,5,Hip,TA,CBlock,TA,2,None,WD,Normal
945,2406,20,RL,Pave,Reg,AllPub,1Story,6,7,Gable,TA,CBlock,TA,1,None,WD,Normal
946,2407,20,RL,Pave,IR1,AllPub,1Story,5,6,Gable,TA,CBlock,TA,1,None,WD,Normal
947,2408,20,RL,Pave,Reg,AllPub,1Story,5,7,Gable,TA,CBlock,TA,2,None,WD,Normal
948,2409,20,RL,Pave,Reg,AllPub,1Story,5,5,Hip,TA,CBlock,TA,1,None,WD,Normal
949,2410,20,RL,Pave,Reg,AllPub,1Story,6,6,Gable,TA,CBlock,TA,2,None,WD,Normal
950,2411,20,RL,Pave,Reg,AllPub,1Story,5,5,Gable,TA,CBlock,TA,1,GdWo,WD,Normal
951,2412,20,RL,Pave,IR1,AllPub,1Story,5,6,Gable,TA,CBlock,TA,1,None,COD,Normal
952,2413,20,RL,Pave,Reg,AllPub,1Story,5,5,Hip,TA,CBlock,TA,1,None,WD,Normal
953,2414,20,RL,Pave,Reg,AllPub,1Story,5,9,Gable,Ex,CBlock,TA,1,None,WD,Normal
954,2415,90,RL,Pave,Reg,AllPub,1Story,5,5,Hip,TA,CBlock,TA,2,None,WD,Normal
